
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 0.000		 ,  0		 , 388FFT		 , 0.000		 ,  0		 , 437SHA		 , 0.000		 ,  0		 , 414BFS		 , 0.000		 ,  0		 , 401KMP		 , 0.000		 ,  0		 , 392GEMM		 , 0.000		 ,  0		 , 418SORT		 , 0.000		 ,  0		 , 366SPMV		 , 0.000		 ,  0		 , 432
AES		 , 0.000		 ,  0		 , 389FFT		 , 0.000		 ,  0		 , 441SHA		 , 0.000		 ,  0		 , 414BFS		 , 0.000		 ,  0		 , 401KMP		 , 0.000		 ,  0		 , 392GEMM		 , 0.000		 ,  0		 , 420SORT		 , 0.000		 ,  0		 , 367SPMV		 , 0.000		 ,  0		 , 432
AES		 , 0.000		 ,  0		 , 390FFT		 , 0.000		 ,  0		 , 441SHA		 , 0.000		 ,  0		 , 416BFS		 , 0.000		 ,  0		 , 403KMP		 , 0.000		 ,  0		 , 392GEMM		 , 0.000		 ,  0		 , 421SORT		 , 0.000		 ,  0		 , 368SPMV		 , 0.000		 ,  0		 , 433
AES		 , 0.000		 ,  0		 , 393FFT		 , 0.000		 ,  0		 , 443SHA		 , 0.000		 ,  0		 , 416BFS		 , 0.000		 ,  0		 , 404KMP		 , 0.000		 ,  0		 , 393GEMM		 , 0.000		 ,  0		 , 421SORT		 , 0.000		 ,  0		 , 369SPMV		 , 0.000		 ,  0		 , 433
AES		 , 0.000		 ,  0		 , 393FFT		 , 0.000		 ,  0		 , 444SHA		 , 0.000		 ,  0		 , 416BFS		 , 0.000		 ,  0		 , 405KMP		 , 0.000		 ,  0		 , 393GEMM		 , 0.000		 ,  0		 , 424SORT		 , 0.000		 ,  0		 , 369SPMV		 , 0.000		 ,  0		 , 436
AES		 , 0.000		 ,  0		 , 393FFT		 , 0.000		 ,  0		 , 445SHA		 , 0.000		 ,  0		 , 416BFS		 , 0.000		 ,  0		 , 408KMP		 , 0.000		 ,  0		 , 394GEMM		 , 0.000		 ,  0		 , 424SORT		 , 0.000		 ,  0		 , 371SPMV		 , 0.000		 ,  0		 , 437
AES		 , 0.000		 ,  0		 , 395FFT		 , 0.000		 ,  0		 , 446SHA		 , 0.000		 ,  0		 , 416BFS		 , 0.000		 ,  0		 , 410KMP		 , 0.000		 ,  0		 , 394GEMM		 , 0.000		 ,  0		 , 424SORT		 , 0.000		 ,  0		 , 373SPMV		 , 0.000		 ,  0		 , 438
AES		 , 0.000		 ,  0		 , 396FFT		 , 0.000		 ,  0		 , 448SHA		 , 0.000		 ,  0		 , 416BFS		 , 0.000		 ,  0		 , 411KMP		 , 0.000		 ,  0		 , 396GEMM		 , 0.000		 ,  0		 , 424SORT		 , 0.000		 ,  0		 , 374SPMV		 , 0.000		 ,  0		 , 439
AES		 , 0.000		 ,  0		 , 397FFT		 , 0.000		 ,  0		 , 448SHA		 , 0.000		 ,  0		 , 417BFS		 , 0.000		 ,  0		 , 411KMP		 , 0.000		 ,  0		 , 398GEMM		 , 0.000		 ,  0		 , 426SORT		 , 0.000		 ,  0		 , 375SPMV		 , 0.000		 ,  0		 , 440
AES		 , 0.000		 ,  0		 , 397FFT		 , 0.000		 ,  0		 , 449SHA		 , 0.000		 ,  0		 , 418BFS		 , 0.000		 ,  0		 , 415KMP		 , 0.000		 ,  0		 , 398GEMM		 , 0.000		 ,  0		 , 426SORT		 , 0.000		 ,  0		 , 376SPMV		 , 0.000		 ,  0		 , 441
AES		 , 0.000		 ,  0		 , 399FFT		 , 0.000		 ,  0		 , 449SHA		 , 0.000		 ,  0		 , 420BFS		 , 0.000		 ,  0		 , 416KMP		 , 0.000		 ,  0		 , 400GEMM		 , 0.000		 ,  0		 , 426SORT		 , 0.000		 ,  0		 , 377SPMV		 , 0.000		 ,  0		 , 441
AES		 , 0.000		 ,  0		 , 399FFT		 , 0.000		 ,  0		 , 451SHA		 , 0.000		 ,  0		 , 421BFS		 , 0.000		 ,  0		 , 417KMP		 , 0.000		 ,  0		 , 400GEMM		 , 0.000		 ,  0		 , 428SORT		 , 0.000		 ,  0		 , 379SPMV		 , 0.000		 ,  0		 , 441
AES		 , 0.000		 ,  0		 , 401FFT		 , 0.000		 ,  0		 , 452SHA		 , 0.000		 ,  0		 , 422BFS		 , 0.000		 ,  0		 , 418KMP		 , 0.000		 ,  0		 , 401GEMM		 , 0.000		 ,  0		 , 429SORT		 , 0.000		 ,  0		 , 380SPMV		 , 0.000		 ,  0		 , 441
AES		 , 0.000		 ,  0		 , 401FFT		 , 0.000		 ,  0		 , 453SHA		 , 0.000		 ,  0		 , 423BFS		 , 0.000		 ,  0		 , 420KMP		 , 0.000		 ,  0		 , 403GEMM		 , 0.000		 ,  0		 , 430SORT		 , 0.000		 ,  0		 , 381SPMV		 , 0.000		 ,  0		 , 441
AES		 , 0.000		 ,  0		 , 402FFT		 , 0.000		 ,  0		 , 453SHA		 , 0.000		 ,  0		 , 424BFS		 , 0.000		 ,  0		 , 421KMP		 , 0.000		 ,  0		 , 405GEMM		 , 0.000		 ,  0		 , 430SORT		 , 0.000		 ,  0		 , 383SPMV		 , 0.000		 ,  0		 , 442
AES		 , 0.000		 ,  0		 , 402FFT		 , 0.000		 ,  0		 , 455SHA		 , 0.000		 ,  0		 , 425BFS		 , 0.000		 ,  0		 , 424KMP		 , 0.000		 ,  0		 , 406GEMM		 , 0.000		 ,  0		 , 431SORT		 , 0.000		 ,  0		 , 383SPMV		 , 0.000		 ,  0		 , 442
AES		 , 0.000		 ,  0		 , 403FFT		 , 0.000		 ,  0		 , 456SHA		 , 0.000		 ,  0		 , 425BFS		 , 0.000		 ,  0		 , 425KMP		 , 0.000		 ,  0		 , 408GEMM		 , 0.000		 ,  0		 , 432SORT		 , 0.000		 ,  0		 , 384SPMV		 , 0.000		 ,  0		 , 443
AES		 , 0.000		 ,  0		 , 403FFT		 , 0.000		 ,  0		 , 457SHA		 , 0.000		 ,  0		 , 428BFS		 , 0.000		 ,  0		 , 427KMP		 , 0.000		 ,  0		 , 408GEMM		 , 0.000		 ,  0		 , 433SORT		 , 0.000		 ,  0		 , 385SPMV		 , 0.000		 ,  0		 , 443
AES		 , 0.000		 ,  0		 , 404FFT		 , 0.000		 ,  0		 , 457SHA		 , 0.000		 ,  0		 , 428BFS		 , 0.000		 ,  0		 , 429KMP		 , 0.000		 ,  0		 , 410GEMM		 , 0.000		 ,  0		 , 433SORT		 , 0.000		 ,  0		 , 386SPMV		 , 0.000		 ,  0		 , 445
AES		 , 0.000		 ,  0		 , 404FFT		 , 0.000		 ,  0		 , 458SHA		 , 0.000		 ,  0		 , 428BFS		 , 0.000		 ,  0		 , 430KMP		 , 0.000		 ,  0		 , 412GEMM		 , 0.000		 ,  0		 , 433SORT		 , 0.000		 ,  0		 , 389SPMV		 , 0.000		 ,  0		 , 446
AES		 , 0.000		 ,  0		 , 405FFT		 , 0.000		 ,  0		 , 459SHA		 , 0.000		 ,  0		 , 430BFS		 , 0.000		 ,  0		 , 431KMP		 , 0.000		 ,  0		 , 412GEMM		 , 0.000		 ,  0		 , 435SORT		 , 0.000		 ,  0		 , 390SPMV		 , 0.000		 ,  0		 , 446
AES		 , 0.000		 ,  0		 , 405FFT		 , 0.000		 ,  0		 , 459SHA		 , 0.000		 ,  0		 , 432BFS		 , 0.000		 ,  0		 , 432KMP		 , 0.000		 ,  0		 , 412GEMM		 , 0.000		 ,  0		 , 437SORT		 , 0.000		 ,  0		 , 391SPMV		 , 0.000		 ,  0		 , 448
AES		 , 0.000		 ,  0		 , 405FFT		 , 0.000		 ,  0		 , 461SHA		 , 0.000		 ,  0		 , 432BFS		 , 0.000		 ,  0		 , 432KMP		 , 0.000		 ,  0		 , 414GEMM		 , 0.000		 ,  0		 , 438SORT		 , 0.000		 ,  0		 , 392SPMV		 , 0.000		 ,  0		 , 450
AES		 , 0.000		 ,  0		 , 405FFT		 , 0.000		 ,  0		 , 463SHA		 , 0.000		 ,  0		 , 432BFS		 , 0.000		 ,  0		 , 433KMP		 , 0.000		 ,  0		 , 414GEMM		 , 0.000		 ,  0		 , 438SORT		 , 0.000		 ,  0		 , 396SPMV		 , 0.000		 ,  0		 , 451
AES		 , 0.000		 ,  0		 , 406FFT		 , 0.000		 ,  0		 , 465SHA		 , 0.000		 ,  0		 , 433BFS		 , 0.000		 ,  0		 , 435KMP		 , 0.000		 ,  0		 , 415GEMM		 , 0.000		 ,  0		 , 438SORT		 , 0.000		 ,  0		 , 397SPMV		 , 0.000		 ,  0		 , 451
AES		 , 0.000		 ,  0		 , 406FFT		 , 0.000		 ,  0		 , 465SHA		 , 0.000		 ,  0		 , 433BFS		 , 0.000		 ,  0		 , 438KMP		 , 0.000		 ,  0		 , 416GEMM		 , 0.000		 ,  0		 , 440SORT		 , 0.000		 ,  0		 , 399SPMV		 , 0.000		 ,  0		 , 451
AES		 , 0.000		 ,  0		 , 408FFT		 , 0.000		 ,  0		 , 465SHA		 , 0.000		 ,  0		 , 433BFS		 , 0.000		 ,  0		 , 439KMP		 , 0.000		 ,  0		 , 416GEMM		 , 0.000		 ,  0		 , 442SORT		 , 0.000		 ,  0		 , 401SPMV		 , 0.000		 ,  0		 , 452
AES		 , 0.000		 ,  0		 , 409FFT		 , 0.000		 ,  0		 , 467SHA		 , 0.000		 ,  0		 , 433BFS		 , 0.000		 ,  0		 , 441KMP		 , 0.000		 ,  0		 , 416GEMM		 , 0.000		 ,  0		 , 442SORT		 , 0.000		 ,  0		 , 403SPMV		 , 0.000		 ,  0		 , 453
AES		 , 0.000		 ,  0		 , 410FFT		 , 0.000		 ,  0		 , 468SHA		 , 0.000		 ,  0		 , 434BFS		 , 0.000		 ,  0		 , 442KMP		 , 0.000		 ,  0		 , 417GEMM		 , 0.000		 ,  0		 , 443SORT		 , 0.000		 ,  0		 , 404SPMV		 , 0.000		 ,  0		 , 454
AES		 , 0.000		 ,  0		 , 411FFT		 , 0.000		 ,  0		 , 470SHA		 , 0.000		 ,  0		 , 434BFS		 , 0.000		 ,  0		 , 443KMP		 , 0.000		 ,  0		 , 418GEMM		 , 0.000		 ,  0		 , 444SORT		 , 0.000		 ,  0		 , 405SPMV		 , 0.000		 ,  0		 , 455
AES		 , 0.000		 ,  0		 , 412FFT		 , 0.000		 ,  0		 , 470SHA		 , 0.000		 ,  0		 , 436BFS		 , 0.000		 ,  0		 , 444KMP		 , 0.000		 ,  0		 , 418GEMM		 , 0.000		 ,  0		 , 445SORT		 , 0.000		 ,  0		 , 407SPMV		 , 0.000		 ,  0		 , 456
AES		 , 0.000		 ,  0		 , 413FFT		 , 0.000		 ,  0		 , 472SHA		 , 0.000		 ,  0		 , 437BFS		 , 0.000		 ,  0		 , 444KMP		 , 0.000		 ,  0		 , 420GEMM		 , 0.000		 ,  0		 , 445SORT		 , 0.000		 ,  0		 , 407SPMV		 , 0.000		 ,  0		 , 458
AES		 , 0.000		 ,  0		 , 414FFT		 , 0.000		 ,  0		 , 472SHA		 , 0.000		 ,  0		 , 437BFS		 , 0.000		 ,  0		 , 446KMP		 , 0.000		 ,  0		 , 421GEMM		 , 0.000		 ,  0		 , 447SORT		 , 0.000		 ,  0		 , 408SPMV		 , 0.000		 ,  0		 , 459
AES		 , 0.000		 ,  0		 , 415FFT		 , 0.000		 ,  0		 , 473SHA		 , 0.000		 ,  0		 , 438BFS		 , 0.000		 ,  0		 , 447KMP		 , 0.000		 ,  0		 , 423GEMM		 , 0.000		 ,  0		 , 447SORT		 , 0.000		 ,  0		 , 408SPMV		 , 0.000		 ,  0		 , 461
AES		 , 0.000		 ,  0		 , 417FFT		 , 0.000		 ,  0		 , 475SHA		 , 0.000		 ,  0		 , 439BFS		 , 0.000		 ,  0		 , 447KMP		 , 0.000		 ,  0		 , 423GEMM		 , 0.000		 ,  0		 , 447SORT		 , 0.000		 ,  0		 , 410SPMV		 , 0.000		 ,  0		 , 462
AES		 , 0.000		 ,  0		 , 417FFT		 , 0.000		 ,  0		 , 478SHA		 , 0.000		 ,  0		 , 439BFS		 , 0.000		 ,  0		 , 449KMP		 , 0.000		 ,  0		 , 423GEMM		 , 0.000		 ,  0		 , 450SORT		 , 0.000		 ,  0		 , 410SPMV		 , 0.000		 ,  0		 , 462
AES		 , 0.000		 ,  0		 , 417FFT		 , 0.000		 ,  0		 , 480SHA		 , 0.000		 ,  0		 , 440BFS		 , 0.000		 ,  0		 , 451KMP		 , 0.000		 ,  0		 , 425GEMM		 , 0.000		 ,  0		 , 450SORT		 , 0.000		 ,  0		 , 410SPMV		 , 0.000		 ,  0		 , 463
AES		 , 0.000		 ,  0		 , 418FFT		 , 0.000		 ,  0		 , 480SHA		 , 0.000		 ,  0		 , 440BFS		 , 0.000		 ,  0		 , 455KMP		 , 0.000		 ,  0		 , 425GEMM		 , 0.000		 ,  0		 , 451SORT		 , 0.000		 ,  0		 , 410SPMV		 , 0.000		 ,  0		 , 465
AES		 , 0.000		 ,  0		 , 418FFT		 , 0.000		 ,  0		 , 480SHA		 , 0.000		 ,  0		 , 442BFS		 , 0.000		 ,  0		 , 455KMP		 , 0.000		 ,  0		 , 426GEMM		 , 0.000		 ,  0		 , 452SORT		 , 0.000		 ,  0		 , 411SPMV		 , 0.000		 ,  0		 , 468
AES		 , 0.000		 ,  0		 , 421FFT		 , 0.000		 ,  0		 , 480SHA		 , 0.000		 ,  0		 , 444BFS		 , 0.000		 ,  0		 , 455KMP		 , 0.000		 ,  0		 , 427GEMM		 , 0.000		 ,  0		 , 453SORT		 , 0.000		 ,  0		 , 411SPMV		 , 0.000		 ,  0		 , 469
AES		 , 0.000		 ,  0		 , 424FFT		 , 0.000		 ,  0		 , 480SHA		 , 0.000		 ,  0		 , 444BFS		 , 0.000		 ,  0		 , 455KMP		 , 0.000		 ,  0		 , 428GEMM		 , 0.000		 ,  0		 , 455SORT		 , 0.000		 ,  0		 , 412SPMV		 , 0.000		 ,  0		 , 470
AES		 , 0.000		 ,  0		 , 426FFT		 , 0.000		 ,  0		 , 482SHA		 , 0.000		 ,  0		 , 446BFS		 , 0.000		 ,  0		 , 455KMP		 , 0.000		 ,  0		 , 428GEMM		 , 0.000		 ,  0		 , 455SORT		 , 0.000		 ,  0		 , 413SPMV		 , 0.000		 ,  0		 , 471
AES		 , 0.000		 ,  0		 , 427FFT		 , 0.000		 ,  0		 , 485SHA		 , 0.000		 ,  0		 , 447BFS		 , 0.000		 ,  0		 , 456KMP		 , 0.000		 ,  0		 , 428GEMM		 , 0.000		 ,  0		 , 455SORT		 , 0.000		 ,  0		 , 415SPMV		 , 0.000		 ,  0		 , 471
AES		 , 0.000		 ,  0		 , 427FFT		 , 0.000		 ,  0		 , 486SHA		 , 0.000		 ,  0		 , 448BFS		 , 0.000		 ,  0		 , 458KMP		 , 0.000		 ,  0		 , 429GEMM		 , 0.000		 ,  0		 , 456SORT		 , 0.000		 ,  0		 , 416SPMV		 , 0.000		 ,  0		 , 472
AES		 , 0.000		 ,  0		 , 427FFT		 , 0.000		 ,  0		 , 487SHA		 , 0.000		 ,  0		 , 449BFS		 , 0.000		 ,  0		 , 460KMP		 , 0.000		 ,  0		 , 430GEMM		 , 0.000		 ,  0		 , 457SORT		 , 0.000		 ,  0		 , 416SPMV		 , 0.000		 ,  0		 , 474
AES		 , 0.000		 ,  0		 , 429FFT		 , 0.000		 ,  0		 , 488SHA		 , 0.000		 ,  0		 , 449BFS		 , 0.000		 ,  0		 , 460KMP		 , 0.000		 ,  0		 , 431GEMM		 , 0.000		 ,  0		 , 457SORT		 , 0.000		 ,  0		 , 419SPMV		 , 0.000		 ,  0		 , 475
AES		 , 0.000		 ,  0		 , 430FFT		 , 0.000		 ,  0		 , 488SHA		 , 0.000		 ,  0		 , 450BFS		 , 0.000		 ,  0		 , 460KMP		 , 0.000		 ,  0		 , 434GEMM		 , 0.000		 ,  0		 , 458SORT		 , 0.000		 ,  0		 , 421SPMV		 , 0.000		 ,  0		 , 475
AES		 , 0.000		 ,  0		 , 430FFT		 , 0.000		 ,  0		 , 490SHA		 , 0.000		 ,  0		 , 451BFS		 , 0.000		 ,  0		 , 460KMP		 , 0.000		 ,  0		 , 434GEMM		 , 0.000		 ,  0		 , 459SORT		 , 0.000		 ,  0		 , 424SPMV		 , 0.000		 ,  0		 , 476
AES		 , 0.000		 ,  0		 , 430FFT		 , 0.000		 ,  0		 , 491SHA		 , 0.000		 ,  0		 , 452BFS		 , 0.000		 ,  0		 , 460KMP		 , 0.000		 ,  0		 , 435GEMM		 , 0.000		 ,  0		 , 461SORT		 , 0.000		 ,  0		 , 424SPMV		 , 0.000		 ,  0		 , 479
AES		 , 0.000		 ,  0		 , 430FFT		 , 0.000		 ,  0		 , 492SHA		 , 0.000		 ,  0		 , 453BFS		 , 0.000		 ,  0		 , 461KMP		 , 0.000		 ,  0		 , 438GEMM		 , 0.000		 ,  0		 , 462SORT		 , 0.000		 ,  0		 , 424SPMV		 , 0.000		 ,  0		 , 480
AES		 , 0.000		 ,  0		 , 431FFT		 , 0.000		 ,  0		 , 492SHA		 , 0.000		 ,  0		 , 454BFS		 , 0.000		 ,  0		 , 462KMP		 , 0.000		 ,  0		 , 439GEMM		 , 0.000		 ,  0		 , 463SORT		 , 0.000		 ,  0		 , 427SPMV		 , 0.000		 ,  0		 , 480
AES		 , 0.000		 ,  0		 , 431FFT		 , 0.000		 ,  0		 , 492SHA		 , 0.000		 ,  0		 , 455BFS		 , 0.000		 ,  0		 , 463KMP		 , 0.000		 ,  0		 , 442GEMM		 , 0.000		 ,  0		 , 465SORT		 , 0.000		 ,  0		 , 427SPMV		 , 0.000		 ,  0		 , 481
AES		 , 0.000		 ,  0		 , 431FFT		 , 0.000		 ,  0		 , 493SHA		 , 0.000		 ,  0		 , 455BFS		 , 0.000		 ,  0		 , 465KMP		 , 0.000		 ,  0		 , 444GEMM		 , 0.000		 ,  0		 , 466SORT		 , 0.000		 ,  0		 , 428SPMV		 , 0.000		 ,  0		 , 482
AES		 , 0.000		 ,  0		 , 432FFT		 , 0.000		 ,  0		 , 493SHA		 , 0.000		 ,  0		 , 456BFS		 , 0.000		 ,  0		 , 465KMP		 , 0.000		 ,  0		 , 446GEMM		 , 0.000		 ,  0		 , 469SORT		 , 0.000		 ,  0		 , 428SPMV		 , 0.000		 ,  0		 , 483
AES		 , 0.000		 ,  0		 , 435FFT		 , 0.000		 ,  0		 , 493SHA		 , 0.000		 ,  0		 , 457BFS		 , 0.000		 ,  0		 , 467KMP		 , 0.000		 ,  0		 , 447GEMM		 , 0.000		 ,  0		 , 469SORT		 , 0.000		 ,  0		 , 429SPMV		 , 0.000		 ,  0		 , 483
AES		 , 0.000		 ,  0		 , 436FFT		 , 0.000		 ,  0		 , 493SHA		 , 0.000		 ,  0		 , 459BFS		 , 0.000		 ,  0		 , 468KMP		 , 0.000		 ,  0		 , 448GEMM		 , 0.000		 ,  0		 , 470SORT		 , 0.000		 ,  0		 , 431SPMV		 , 0.000		 ,  0		 , 483
AES		 , 0.000		 ,  0		 , 437FFT		 , 0.000		 ,  0		 , 495SHA		 , 0.000		 ,  0		 , 462BFS		 , 0.000		 ,  0		 , 468KMP		 , 0.000		 ,  0		 , 448GEMM		 , 0.000		 ,  0		 , 470SORT		 , 0.000		 ,  0		 , 432SPMV		 , 0.000		 ,  0		 , 484
AES		 , 0.000		 ,  0		 , 438FFT		 , 0.000		 ,  0		 , 497SHA		 , 0.000		 ,  0		 , 462BFS		 , 0.000		 ,  0		 , 470KMP		 , 0.000		 ,  0		 , 448GEMM		 , 0.000		 ,  0		 , 471SORT		 , 0.000		 ,  0		 , 434SPMV		 , 0.000		 ,  0		 , 484
AES		 , 0.000		 ,  0		 , 438FFT		 , 0.000		 ,  0		 , 498SHA		 , 0.000		 ,  0		 , 462BFS		 , 0.000		 ,  0		 , 471KMP		 , 0.000		 ,  0		 , 448GEMM		 , 0.000		 ,  0		 , 474SORT		 , 0.000		 ,  0		 , 437SPMV		 , 0.000		 ,  0		 , 484
AES		 , 0.000		 ,  0		 , 439FFT		 , 0.000		 ,  0		 , 498SHA		 , 0.000		 ,  0		 , 464BFS		 , 0.000		 ,  0		 , 472KMP		 , 0.000		 ,  0		 , 451GEMM		 , 0.000		 ,  0		 , 474SORT		 , 0.000		 ,  0		 , 437SPMV		 , 0.000		 ,  0		 , 485
AES		 , 0.000		 ,  0		 , 440FFT		 , 0.000		 ,  0		 , 499SHA		 , 0.000		 ,  0		 , 465BFS		 , 0.000		 ,  0		 , 472KMP		 , 0.000		 ,  0		 , 451GEMM		 , 0.000		 ,  0		 , 476SORT		 , 0.000		 ,  0		 , 439SPMV		 , 0.000		 ,  0		 , 486
AES		 , 0.000		 ,  0		 , 441FFT		 , 0.000		 ,  0		 , 503SHA		 , 0.000		 ,  0		 , 465BFS		 , 0.000		 ,  0		 , 473KMP		 , 0.000		 ,  0		 , 453GEMM		 , 0.000		 ,  0		 , 476SORT		 , 0.000		 ,  0		 , 439SPMV		 , 0.000		 ,  0		 , 486
AES		 , 0.000		 ,  0		 , 441FFT		 , 0.000		 ,  0		 , 504SHA		 , 0.000		 ,  0		 , 466BFS		 , 0.000		 ,  0		 , 473KMP		 , 0.000		 ,  0		 , 454GEMM		 , 0.000		 ,  0		 , 478SORT		 , 0.000		 ,  0		 , 441SPMV		 , 0.000		 ,  0		 , 487
AES		 , 0.000		 ,  0		 , 443FFT		 , 0.000		 ,  0		 , 504SHA		 , 0.000		 ,  0		 , 466BFS		 , 0.000		 ,  0		 , 473KMP		 , 0.000		 ,  0		 , 455GEMM		 , 0.000		 ,  0		 , 480SORT		 , 0.000		 ,  0		 , 442SPMV		 , 0.000		 ,  0		 , 489
AES		 , 0.000		 ,  0		 , 444FFT		 , 0.000		 ,  0		 , 504SHA		 , 0.000		 ,  0		 , 468BFS		 , 0.000		 ,  0		 , 475KMP		 , 0.000		 ,  0		 , 455GEMM		 , 0.000		 ,  0		 , 482SORT		 , 0.000		 ,  0		 , 443SPMV		 , 0.000		 ,  0		 , 489
AES		 , 0.000		 ,  0		 , 445FFT		 , 0.000		 ,  0		 , 506SHA		 , 0.000		 ,  0		 , 469BFS		 , 0.000		 ,  0		 , 477KMP		 , 0.000		 ,  0		 , 456GEMM		 , 0.000		 ,  0		 , 482SORT		 , 0.000		 ,  0		 , 443SPMV		 , 0.000		 ,  0		 , 490
AES		 , 0.000		 ,  0		 , 446FFT		 , 0.000		 ,  0		 , 506SHA		 , 0.000		 ,  0		 , 470BFS		 , 0.000		 ,  0		 , 477KMP		 , 0.000		 ,  0		 , 456GEMM		 , 0.000		 ,  0		 , 485SORT		 , 0.000		 ,  0		 , 443SPMV		 , 0.000		 ,  0		 , 493
AES		 , 0.000		 ,  0		 , 447FFT		 , 0.000		 ,  0		 , 508SHA		 , 0.000		 ,  0		 , 473BFS		 , 0.000		 ,  0		 , 477KMP		 , 0.000		 ,  0		 , 456GEMM		 , 0.000		 ,  0		 , 485SORT		 , 0.000		 ,  0		 , 444SPMV		 , 0.000		 ,  0		 , 494
AES		 , 0.000		 ,  0		 , 449FFT		 , 0.000		 ,  0		 , 508SHA		 , 0.000		 ,  0		 , 476BFS		 , 0.000		 ,  0		 , 478KMP		 , 0.000		 ,  0		 , 456GEMM		 , 0.000		 ,  0		 , 485SORT		 , 0.000		 ,  0		 , 444SPMV		 , 0.000		 ,  0		 , 496
AES		 , 0.000		 ,  0		 , 450FFT		 , 0.000		 ,  0		 , 509SHA		 , 0.000		 ,  0		 , 477BFS		 , 0.000		 ,  0		 , 478KMP		 , 0.000		 ,  0		 , 456GEMM		 , 0.000		 ,  0		 , 486SORT		 , 0.000		 ,  0		 , 445SPMV		 , 0.000		 ,  0		 , 499
AES		 , 0.000		 ,  0		 , 452FFT		 , 0.000		 ,  0		 , 509SHA		 , 0.000		 ,  0		 , 477BFS		 , 0.000		 ,  0		 , 479KMP		 , 0.000		 ,  0		 , 457GEMM		 , 0.000		 ,  0		 , 487SORT		 , 0.000		 ,  0		 , 446SPMV		 , 0.000		 ,  0		 , 501
AES		 , 0.000		 ,  0		 , 454FFT		 , 0.000		 ,  0		 , 510SHA		 , 0.000		 ,  0		 , 477BFS		 , 0.000		 ,  0		 , 480KMP		 , 0.000		 ,  0		 , 458GEMM		 , 0.000		 ,  0		 , 489SORT		 , 0.000		 ,  0		 , 446SPMV		 , 0.000		 ,  0		 , 502
AES		 , 0.000		 ,  0		 , 455FFT		 , 0.000		 ,  0		 , 510SHA		 , 0.000		 ,  0		 , 480BFS		 , 0.000		 ,  0		 , 482KMP		 , 0.000		 ,  0		 , 458GEMM		 , 0.000		 ,  0		 , 490SORT		 , 0.000		 ,  0		 , 447SPMV		 , 0.000		 ,  0		 , 502
AES		 , 0.000		 ,  0		 , 455FFT		 , 0.000		 ,  0		 , 511SHA		 , 0.000		 ,  0		 , 481BFS		 , 0.000		 ,  0		 , 483KMP		 , 0.000		 ,  0		 , 460GEMM		 , 0.000		 ,  0		 , 492SORT		 , 0.000		 ,  0		 , 448SPMV		 , 0.000		 ,  0		 , 502
AES		 , 0.000		 ,  0		 , 456FFT		 , 0.000		 ,  0		 , 513SHA		 , 0.000		 ,  0		 , 481BFS		 , 0.000		 ,  0		 , 484KMP		 , 0.000		 ,  0		 , 461GEMM		 , 0.000		 ,  0		 , 492SORT		 , 0.000		 ,  0		 , 449SPMV		 , 0.000		 ,  0		 , 504
AES		 , 0.000		 ,  0		 , 458FFT		 , 0.000		 ,  0		 , 514SHA		 , 0.000		 ,  0		 , 483BFS		 , 0.000		 ,  0		 , 486KMP		 , 0.000		 ,  0		 , 461GEMM		 , 0.000		 ,  0		 , 492SORT		 , 0.000		 ,  0		 , 450SPMV		 , 0.000		 ,  0		 , 504
AES		 , 0.000		 ,  0		 , 460FFT		 , 0.000		 ,  0		 , 515SHA		 , 0.000		 ,  0		 , 484BFS		 , 0.000		 ,  0		 , 488KMP		 , 0.000		 ,  0		 , 461GEMM		 , 0.000		 ,  0		 , 494SORT		 , 0.000		 ,  0		 , 450SPMV		 , 0.000		 ,  0		 , 504
AES		 , 0.000		 ,  0		 , 461FFT		 , 0.000		 ,  0		 , 518SHA		 , 0.000		 ,  0		 , 485BFS		 , 0.000		 ,  0		 , 488KMP		 , 0.000		 ,  0		 , 461GEMM		 , 0.000		 ,  0		 , 495SORT		 , 0.000		 ,  0		 , 451SPMV		 , 0.000		 ,  0		 , 505
AES		 , 0.000		 ,  0		 , 461FFT		 , 0.000		 ,  0		 , 520SHA		 , 0.000		 ,  0		 , 486BFS		 , 0.000		 ,  0		 , 488KMP		 , 0.000		 ,  0		 , 463GEMM		 , 0.000		 ,  0		 , 495SORT		 , 0.000		 ,  0		 , 453SPMV		 , 0.000		 ,  0		 , 506
AES		 , 0.000		 ,  0		 , 462FFT		 , 0.000		 ,  0		 , 522SHA		 , 0.000		 ,  0		 , 487BFS		 , 0.000		 ,  0		 , 490KMP		 , 0.000		 ,  0		 , 463GEMM		 , 0.000		 ,  0		 , 495SORT		 , 0.000		 ,  0		 , 454SPMV		 , 0.000		 ,  0		 , 507
AES		 , 0.000		 ,  0		 , 463FFT		 , 0.000		 ,  0		 , 522SHA		 , 0.000		 ,  0		 , 489BFS		 , 0.000		 ,  0		 , 491KMP		 , 0.000		 ,  0		 , 465GEMM		 , 0.000		 ,  0		 , 495SORT		 , 0.000		 ,  0		 , 454SPMV		 , 0.000		 ,  0		 , 509
